nom du projet,nom du site,nom de la plateforme,date de prélèvement,profondeur min (m),profondeur réelle observée (m),chl a (mg_m3),
Suivi des lacs,Léman,SHL2,22/01/2020,228.386,228.386,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,228.661,228.661,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,228.916,228.916,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,229.161,229.161,0.09,
Suivi des lacs,Léman,SHL2,22/01/2020,229.426,229.426,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,229.681,229.681,0.09,
Suivi des lacs,Léman,SHL2,22/01/2020,229.936,229.936,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,230.201,230.201,0.09,
Suivi des lacs,Léman,SHL2,22/01/2020,230.435,230.435,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,230.69,230.69,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,230.986,230.986,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,231.221,231.221,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,231.465,231.465,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,231.71,231.71,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,231.985,231.985,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,232.22,232.22,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,232.505,232.505,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,232.76,232.76,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,233.015,233.015,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,233.25,233.25,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,233.515,233.515,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,233.76,233.76,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,234.015,234.015,0.09,
Suivi des lacs,Léman,SHL2,22/01/2020,234.28,234.28,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,234.524,234.524,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,234.81,234.81,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,235.045,235.045,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,235.289,235.289,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,235.554,235.554,0.09,
Suivi des lacs,Léman,SHL2,22/01/2020,235.799,235.799,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,236.095,236.095,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,236.319,236.319,0.09,
Suivi des lacs,Léman,SHL2,22/01/2020,236.605,236.605,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,236.839,236.839,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,237.094,237.094,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,237.339,237.339,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,237.604,237.604,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,237.879,237.879,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,238.134,238.134,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,238.369,238.369,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,238.644,238.644,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,238.889,238.889,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,239.164,239.164,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,239.389,239.389,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,239.654,239.654,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,239.898,239.898,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,240.174,240.174,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,240.418,240.418,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,240.684,240.684,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,240.928,240.928,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,241.183,241.183,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,241.428,241.428,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,241.713,241.713,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,241.968,241.968,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,242.213,242.213,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,242.468,242.468,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,242.703,242.703,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,242.998,242.998,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,243.223,243.223,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,243.488,243.488,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,243.743,243.743,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,243.987,243.987,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,244.263,244.263,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,244.518,244.518,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,244.762,244.762,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,245.017,245.017,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,245.272,245.272,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,245.537,245.537,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,245.772,245.772,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,246.037,246.037,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,246.302,246.302,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,246.567,246.567,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,246.812,246.812,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,247.077,247.077,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,247.322,247.322,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,247.587,247.587,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,247.822,247.822,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,248.087,248.087,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,248.331,248.331,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,248.617,248.617,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,248.841,248.841,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,249.137,249.137,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,249.351,249.351,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,249.616,249.616,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,249.881,249.881,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,250.136,250.136,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,250.391,250.391,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,250.636,250.636,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,250.891,250.891,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,251.166,251.166,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,251.401,251.401,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,251.666,251.666,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,251.951,251.951,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,252.176,252.176,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,252.431,252.431,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,252.675,252.675,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,252.941,252.941,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,253.195,253.195,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,253.45,253.45,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,253.716,253.716,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,253.97,253.97,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,254.215,254.215,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,254.48,254.48,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,254.745,254.745,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,255.021,255.021,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,255.245,255.245,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,255.49,255.49,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,255.745,255.745,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,256.02,256.02,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,256.255,256.255,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,256.52,256.52,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,256.764,256.764,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,257.04,257.04,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,257.285,257.285,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,257.539,257.539,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,257.805,257.805,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,258.049,258.049,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,258.304,258.304,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,258.559,258.559,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,258.814,258.814,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,259.089,259.089,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,259.334,259.334,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,259.599,259.599,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,259.864,259.864,0.25,
Suivi des lacs,Léman,SHL2,22/01/2020,260.099,260.099,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,260.344,260.344,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,260.619,260.619,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,260.874,260.874,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,261.119,261.119,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,261.384,261.384,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,261.639,261.639,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,261.894,261.894,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,262.179,262.179,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,262.414,262.414,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,262.648,262.648,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,262.913,262.913,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,263.199,263.199,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,263.433,263.433,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,263.668,263.668,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,263.943,263.943,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,264.188,264.188,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,264.463,264.463,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,264.688,264.688,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,264.963,264.963,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,265.218,265.218,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,265.483,265.483,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,265.718,265.718,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,265.973,265.973,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,266.217,266.217,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,266.513,266.513,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,266.737,266.737,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,266.992,266.992,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,267.247,267.247,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,267.502,267.502,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,267.757,267.757,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,268.012,268.012,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,268.267,268.267,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,268.532,268.532,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,268.797,268.797,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,269.042,269.042,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,269.307,269.307,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,269.572,269.572,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,269.796,269.796,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,270.062,270.062,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,270.317,270.317,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,270.582,270.582,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,270.837,270.837,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,271.081,271.081,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,271.357,271.357,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,271.612,271.612,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,271.846,271.846,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,272.101,272.101,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,272.356,272.356,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,272.631,272.631,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,272.876,272.876,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,273.131,273.131,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,273.376,273.376,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,273.651,273.651,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,273.896,273.896,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,274.171,274.171,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,274.406,274.406,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,274.691,274.691,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,274.926,274.926,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,275.16,275.16,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,275.435,275.435,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,275.69,275.69,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,275.956,275.956,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,276.18,276.18,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,276.455,276.455,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,276.731,276.731,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,276.955,276.955,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,277.21,277.21,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,277.465,277.465,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,277.74,277.74,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,277.975,277.975,0.18,
Suivi des lacs,Léman,SHL2,22/01/2020,278.25,278.25,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,278.495,278.495,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,278.76,278.76,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,279.004,279.004,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,279.249,279.249,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,279.535,279.535,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,279.769,279.769,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,280.045,280.045,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,280.289,280.289,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,280.534,280.534,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,280.779,280.779,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,281.064,281.064,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,281.299,281.299,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,281.554,281.554,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,281.819,281.819,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,282.064,282.064,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,282.339,282.339,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,282.574,282.574,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,282.859,282.859,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,283.083,283.083,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,283.338,283.338,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,283.614,283.614,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,283.848,283.848,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,284.113,284.113,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,284.389,284.389,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,284.654,284.654,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,284.878,284.878,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,285.123,285.123,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,285.378,285.378,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,285.643,285.643,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,285.898,285.898,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,286.143,286.143,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,286.428,286.428,0.28,
Suivi des lacs,Léman,SHL2,22/01/2020,286.663,286.663,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,286.917,286.917,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,287.172,287.172,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,287.448,287.448,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,287.672,287.672,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,287.947,287.947,0.18,
Suivi des lacs,Léman,SHL2,22/01/2020,288.192,288.192,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,288.467,288.467,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,288.702,288.702,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,288.957,288.957,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,289.222,289.222,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,289.508,289.508,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,289.732,289.732,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,289.977,289.977,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,290.242,290.242,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,290.497,290.497,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,290.741,290.741,0.18,
Suivi des lacs,Léman,SHL2,22/01/2020,290.996,290.996,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,291.251,291.251,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,291.516,291.516,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,291.761,291.761,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,292.026,292.026,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,292.302,292.302,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,292.546,292.546,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,292.781,292.781,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,293.066,293.066,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,293.291,293.291,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,293.556,293.556,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,293.811,293.811,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,294.086,294.086,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,294.321,294.321,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,294.616,294.616,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,294.83,294.83,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,295.085,295.085,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,295.351,295.351,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,295.616,295.616,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,295.85,295.85,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,296.095,296.095,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,296.36,296.36,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,296.605,296.605,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,296.88,296.88,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,297.125,297.125,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,297.38,297.38,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,297.635,297.635,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,297.9,297.9,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,298.155,298.155,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,298.45,298.45,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,298.654,298.654,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,298.93,298.93,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,299.174,299.174,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,299.419,299.419,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,299.674,299.674,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,299.939,299.939,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,300.184,300.184,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,300.459,300.459,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,300.694,300.694,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,300.959,300.959,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,301.204,301.204,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,301.479,301.479,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,301.714,301.714,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,301.979,301.979,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,302.244,302.244,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,302.489,302.489,0.12,
Suivi des lacs,Léman,SHL2,22/01/2020,302.764,302.764,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,303.019,303.019,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,303.253,303.253,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,303.549,303.549,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,303.753,303.753,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,304.049,304.049,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,304.273,304.273,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,304.528,304.528,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,304.783,304.783,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,305.048,305.048,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,305.303,305.303,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,305.578,305.578,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,305.803,305.803,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,306.078,306.078,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,306.323,306.323,0.15,
Suivi des lacs,Léman,SHL2,22/01/2020,306.567,306.567,0.15,
Suivi des lacs,Léman,SHL2,24/02/2020,0.184,0.184,0.68,
Suivi des lacs,Léman,SHL2,24/02/2020,0.408,0.408,0.59,
Suivi des lacs,Léman,SHL2,24/02/2020,0.673,0.673,0.74,
Suivi des lacs,Léman,SHL2,24/02/2020,0.928,0.928,0.8,
Suivi des lacs,Léman,SHL2,24/02/2020,1.173,1.173,1.27,
Suivi des lacs,Léman,SHL2,24/02/2020,1.458,1.458,1.48,
Suivi des lacs,Léman,SHL2,24/02/2020,1.703,1.703,1.64,
Suivi des lacs,Léman,SHL2,24/02/2020,1.958,1.958,1.73,
Suivi des lacs,Léman,SHL2,24/02/2020,2.213,2.213,1.85,
Suivi des lacs,Léman,SHL2,24/02/2020,2.468,2.468,1.85,
Suivi des lacs,Léman,SHL2,24/02/2020,2.723,2.723,1.88,
Suivi des lacs,Léman,SHL2,24/02/2020,2.988,2.988,1.85,
Suivi des lacs,Léman,SHL2,24/02/2020,3.232,3.232,2.04,
Suivi des lacs,Léman,SHL2,24/02/2020,3.498,3.498,1.94,
Suivi des lacs,Léman,SHL2,24/02/2020,3.732,3.732,1.98,
Suivi des lacs,Léman,SHL2,24/02/2020,4.007,4.007,1.94,
Suivi des lacs,Léman,SHL2,24/02/2020,4.252,4.252,2.04,
Suivi des lacs,Léman,SHL2,24/02/2020,4.517,4.517,1.98,
Suivi des lacs,Léman,SHL2,24/02/2020,4.762,4.762,2.07,
Suivi des lacs,Léman,SHL2,24/02/2020,5.017,5.017,2.16,
Suivi des lacs,Léman,SHL2,24/02/2020,5.272,5.272,2.1,
Suivi des lacs,Léman,SHL2,24/02/2020,5.537,5.537,2.22,
Suivi des lacs,Léman,SHL2,24/02/2020,5.792,5.792,2.22,
Suivi des lacs,Léman,SHL2,24/02/2020,6.037,6.037,2.38,
Suivi des lacs,Léman,SHL2,24/02/2020,6.302,6.302,2.56,
Suivi des lacs,Léman,SHL2,24/02/2020,6.557,6.557,2.72,
Suivi des lacs,Léman,SHL2,24/02/2020,6.812,6.812,2.69,
Suivi des lacs,Léman,SHL2,24/02/2020,7.067,7.067,2.93,
Suivi des lacs,Léman,SHL2,24/02/2020,7.332,7.332,3.24,
Suivi des lacs,Léman,SHL2,24/02/2020,7.576,7.576,3.3,
Suivi des lacs,Léman,SHL2,24/02/2020,7.842,7.842,3.61,
Suivi des lacs,Léman,SHL2,24/02/2020,8.097,8.097,3.8,
Suivi des lacs,Léman,SHL2,24/02/2020,8.341,8.341,4.04,
Suivi des lacs,Léman,SHL2,24/02/2020,8.596,8.596,3.98,
Suivi des lacs,Léman,SHL2,24/02/2020,8.861,8.861,4.14,
Suivi des lacs,Léman,SHL2,24/02/2020,9.116,9.116,4.51,
Suivi des lacs,Léman,SHL2,24/02/2020,9.361,9.361,4.6,
Suivi des lacs,Léman,SHL2,24/02/2020,9.636,9.636,4.78,
Suivi des lacs,Léman,SHL2,24/02/2020,9.871,9.871,4.75,
Suivi des lacs,Léman,SHL2,24/02/2020,10.156,10.156,4.85,
Suivi des lacs,Léman,SHL2,24/02/2020,10.391,10.391,5.09,
Suivi des lacs,Léman,SHL2,24/02/2020,10.646,10.646,5.22,
Suivi des lacs,Léman,SHL2,24/02/2020,10.901,10.901,5.37,
Suivi des lacs,Léman,SHL2,24/02/2020,11.166,11.166,5.15,
Suivi des lacs,Léman,SHL2,24/02/2020,11.411,11.411,5.09,
Suivi des lacs,Léman,SHL2,24/02/2020,11.666,11.666,5.06,
Suivi des lacs,Léman,SHL2,24/02/2020,11.92,11.92,5.28,
Suivi des lacs,Léman,SHL2,24/02/2020,12.186,12.186,5.22,
Suivi des lacs,Léman,SHL2,24/02/2020,12.441,12.441,5.15,
Suivi des lacs,Léman,SHL2,24/02/2020,12.706,12.706,5.4,
Suivi des lacs,Léman,SHL2,24/02/2020,12.95,12.95,5.37,
Suivi des lacs,Léman,SHL2,24/02/2020,13.195,13.195,5.49,
Suivi des lacs,Léman,SHL2,24/02/2020,13.46,13.46,5.31,
Suivi des lacs,Léman,SHL2,24/02/2020,13.705,13.705,5.71,
Suivi des lacs,Léman,SHL2,24/02/2020,13.98,13.98,5.65,
Suivi des lacs,Léman,SHL2,24/02/2020,14.225,14.225,5.86,
Suivi des lacs,Léman,SHL2,24/02/2020,14.48,14.48,5.74,
Suivi des lacs,Léman,SHL2,24/02/2020,14.735,14.735,5.83,
Suivi des lacs,Léman,SHL2,24/02/2020,15.0,15.0,5.86,
