"";"date";"profondeur";"Chl_a";"par";"Turbidite"
"528";2016-10-17;192.4;0.12;0;0.12
"529";2016-10-17;192.7;0.12;0;0.15
"530";2016-10-17;193.2;0.12;0;0.09
"531";2016-10-17;193.7;0.0978040540540541;0;0.12
"532";2016-10-17;194;0.09;0;0.25
"533";2016-10-17;194.2;0.109842519685037;0;0.19
"534";2016-10-17;194.7;0.12;0;0.12
"535";2016-10-17;195;0.0924705882352926;0;0.28
"536";2016-10-17;195.5;0.11635294117647;0;0.15
"537";2016-10-17;196;0.09;0;0.15
"538";2016-10-17;196.3;0.118188679245284;0;0.19
"539";2016-10-17;196.5;0.12;0;0.15
"540";2016-10-17;196.8;0.106232464929859;0;0.15
"541";2016-10-17;197.3;0.117058823529414;0;0.15
"542";2016-10-17;197.6;0.12;0;0.12
"543";2016-10-17;197.8;0.12;0;0.15
"544";2016-10-17;198.3;0.12;0;0.31
"545";2016-10-17;198.6;0.12;0;0.12
"546";2016-10-17;199.1;0.0906250000000012;0;0.25
"547";2016-10-17;199.3;0.11;0;0.15
"548";2016-10-17;199.6;0.12;0;0.15
"549";2016-10-17;199.9;0.12;0;0.12
"550";2016-10-17;200.4;0.0902884615384613;0;0.12
"551";2016-10-17;200.7;0.107596153846153;0;0.12
"552";2016-10-17;201.1;0.12;0;0.4
"553";2016-10-17;201.4;0.12;0;0.12
"554";2016-10-17;201.9;0.12;0;0.19
"555";2016-10-17;202.2;0.117818181818181;0;0.09
"556";2016-10-17;202.7;0.106472945891784;0;0.15
"557";2016-10-17;203.2;0.115488721804509;0;0.12
"558";2016-10-17;203.4;0.12;0;0.12
"559";2016-10-17;203.9;0.101058823529411;0;0.09
"560";2016-10-17;204.2;0.112391304347824;0;0.15
"561";2016-10-17;204.7;0.0951923076923081;0;0.19
"562";2016-10-17;205.2;0.115153374233128;0;0.15
"563";2016-10-17;205.5;0.12;0;0.22
"564";2016-10-17;205.7;0.12;0;0.25
"565";2016-10-17;206;0.12;0;0.12
"566";2016-10-17;206.3;0.120117647058824;0;0.22
"567";2016-10-17;206.8;0.123163636363636;0;0.12
"568";2016-10-17;207.3;0.12;0;0.22
"569";2016-10-17;207.6;0.12;0;0.15
"570";2016-10-17;208;0.12;0;0.25
"571";2016-10-17;208.3;0.12;0;0.19
"572";2016-10-17;208.6;0.12;0;0.12
"573";2016-10-17;209.1;0.12;0;0.15
"574";2016-10-17;209.6;0.12;0;0.19
"575";2016-10-17;210.1;0.12;0;0.19
"576";2016-10-17;210.6;0.0982641509433966;0;0.22
"577";2016-10-17;210.9;0.09;0;0.15
"578";2016-10-17;211.4;0.12;0;0.15
"579";2016-10-17;211.9;0.12;0;0.15
"580";2016-10-17;212.4;0.12;0;0.15
"581";2016-10-17;212.6;0.12;0;0.15
"582";2016-10-17;213.2;0.12;0;0.22
"583";2016-10-17;213.7;0.148650306748465;0;0.19
"584";2016-10-17;213.9;0.15;0;0.15
"585";2016-10-17;214.2;0.13722;0;0.19
"586";2016-10-17;214.7;0.12;0;0.15
"587";2016-10-17;215.2;0.12;0;0.28
"588";2016-10-17;215.7;0.12;0;0.15
"589";2016-10-17;216.2;0.12;0;0.22
"590";2016-10-17;216.5;0.12;0;0.19
"591";2016-10-17;216.7;0.12;0;0.19
"592";2016-10-17;217;0.12;0;0.34
"593";2016-10-17;217.3;0.12;0;0.19
"594";2016-10-17;217.8;0.12;0;0.15
"595";2016-10-17;218;0.12;0;0.31
"596";2016-10-17;218.3;0.12;0;0.31
"597";2016-10-17;218.5;0.12;0;0.15
"598";2016-10-17;219;0.12;0;0.12
"599";2016-10-17;219.6;0.12;0;0.12
"600";2016-10-17;220.1;0.12;0;0.19
"601";2016-10-17;220.6;0.12;0;0.15
"602";2016-10-17;220.8;0.12;0;0.31
"603";2016-10-17;221.1;0.12;0;0.22
"604";2016-10-17;221.6;0.12;0;0.12
"605";2016-10-17;222.1;0.12;0;0.15
"606";2016-10-17;222.3;0.12;0;0.34
"607";2016-10-17;222.6;0.12;0;0.34
"608";2016-10-17;223.1;0.12;0;0.25
"609";2016-10-17;223.4;0.12;0;0.12
"610";2016-10-17;223.6;0.12;0;0.15
"611";2016-10-17;224.2;0.148557692307692;0;0.19
"612";2016-10-17;224.7;0.0930000000000007;0;0.19
"613";2016-10-17;224.9;0.110588235294119;0;0.15
"614";2016-10-17;225.2;0.12;0;0.15
"615";2016-10-17;225.4;0.12;0;0.12
"616";2016-10-17;225.7;0.12;0;0.15
"617";2016-10-17;225.9;0.12;0;0.22
"618";2016-10-17;226.2;0.12;0;0.15
"619";2016-10-17;226.7;0.12;0;0.19
"620";2016-10-17;227.2;0.12;0;0.12
"621";2016-10-17;227.5;0.12;0;0.25
"622";2016-10-17;227.7;0.12;0;0.22
"623";2016-10-17;228;0.12;0;0.28
"624";2016-10-17;228.3;0.12;0;0.22
"625";2016-10-17;228.5;0.12;0;0.37
"626";2016-10-17;229;0.139924528301886;0;0.22
"627";2016-10-17;229.3;0.125176470588233;0;0.19
"628";2016-10-17;229.5;0.12;0;0.22
"629";2016-10-17;229.8;0.12;0;0.19
"630";2016-10-17;230.3;0.12;0;0.25
"631";2016-10-17;230.5;0.12;0;0.22
"632";2016-10-17;231.1;0.12;0;0.22
"633";2016-10-17;231.3;0.12;0;0.22
"634";2016-10-17;231.6;0.12;0;0.19
"635";2016-10-17;232.1;0.143058823529412;0;0.25
"636";2016-10-17;232.6;0.122944785276074;0;0.28
"637";2016-10-17;233.1;0.112301886792452;0;0.22
"638";2016-10-17;233.4;0.12;0;0.34
"639";2016-10-17;233.9;0.12;0;0.19
"640";2016-10-17;234.1;0.12;0;0.22
"641";2016-10-17;234.6;0.12;0;0.25
"642";2016-10-17;234.9;0.12;0;0.25
"643";2016-10-17;235.2;0.12;0;0.37
"644";2016-10-17;235.7;0.12;0;0.19
"645";2016-10-17;235.9;0.12;0;0.19
"646";2016-10-17;236.2;0.12;0;0.19
"647";2016-10-17;236.7;0.12;0;0.19
"648";2016-10-17;237.2;0.12;0;0.19
"649";2016-10-17;237.5;0.12;0;0.22
"650";2016-10-17;238;0.12;0;0.22
"651";2016-10-17;238.2;0.12;0;0.19
"652";2016-10-17;238.7;0.12;0;0.46
"653";2016-10-17;239;0.12;0;0.86
"654";2016-10-17;239.2;0.12;0;0.19
"655";2016-10-17;239.8;0.12;0;0.15
"656";2016-10-17;240;0.12;0;0.28
"657";2016-10-17;240.5;0.12;0;0.15
"658";2016-10-17;241;0.12;0;0.22
"659";2016-10-17;241.3;0.12;0;0.28
"660";2016-10-17;241.8;0.142204724409449;0;0.52
"661";2016-10-17;242.1;0.135960000000001;0;0.25
"662";2016-10-17;242.6;0.12;0;0.19
"663";2016-10-17;242.8;0.12;0;0.28
"664";2016-10-17;243.1;0.12;0;0.22
"665";2016-10-17;243.3;0.12;0;0.31
"666";2016-10-17;243.9;0.12;0;0.25
"667";2016-10-17;244.3;0.12;0;0.34
"668";2016-10-17;244.6;0.12;0;0.22
"669";2016-10-17;244.9;0.12;0;0.31
"670";2016-10-17;245.1;0.12;0;0.22
"671";2016-10-17;245.4;0.12;0;0.31
"672";2016-10-17;245.9;0.12;0;0.46
"673";2016-10-17;246.2;0.12;0;0.25
"674";2016-10-17;246.7;0.12;0;0.25
"675";2016-10-17;246.9;0.12;0;0.22
"676";2016-10-17;247.4;0.12;0;0.34
"677";2016-10-17;247.7;0.12;0;0.25
"678";2016-10-17;247.9;0.12;0;0.31
"679";2016-10-17;248.2;0.12;0;0.34
"680";2016-10-17;248.7;0.12;0;0.34
"681";2016-10-17;249;0.12;0;0.37
"682";2016-10-17;249.5;0.12;0;0.25
"683";2016-10-17;249.7;0.12;0;0.37
"684";2016-10-17;250;0.12;0;0.25
"685";2016-10-17;250.5;0.131042944785276;0;0.22
"686";2016-10-17;250.7;0.143312883435582;0;0.28
"687";2016-10-17;251;0.15;0;0.25
"688";2016-10-17;251.5;0.12;0;0.22
"689";2016-10-17;251.8;0.12;0;0.25
"690";2016-10-17;252.3;0.12;0;0.46
"691";2016-10-17;252.6;0.12;0;0.25
"692";2016-10-17;253;0.12;0;0.37
"693";2016-10-17;253.3;0.12;0;0.25
"694";2016-10-17;253.8;0.12;0;0.25
"695";2016-10-17;254.1;0.12;0;0.28
"696";2016-10-17;254.3;0.12;0;0.22
"697";2016-10-17;254.6;0.12;0;0.28
"698";2016-10-17;254.9;0.12;0;0.28
"699";2016-10-17;255.3;0.12;0;0.31
"700";2016-10-17;255.6;0.12;0;0.28
"701";2016-10-17;256.1;0.12;0;0.28
"702";2016-10-17;256.4;0.12;0;0.28
"703";2016-10-17;256.6;0.12;0;0.34
"704";2016-10-17;256.9;0.12;0;0.31
"705";2016-10-17;257.4;0.12;0;0.28
"706";2016-10-17;257.6;0.12;0;0.28
"707";2016-10-17;257.9;0.12;0;0.28
"708";2016-10-17;258.4;0.12;0;0.25
"709";2016-10-17;258.7;0.12;0;0.25
"710";2016-10-17;259.2;0.12;0;0.25
"711";2016-10-17;259.7;0.12;0;0.25
"712";2016-10-17;260;0.12;0;0.25
"713";2016-10-17;260.4;0.18;0;0.25
"714";2016-10-17;260.7;0.174117647058827;0;0.34
"715";2016-10-17;261;0.187333333333332;0;0.25
"716";2016-10-17;261.2;0.207773584905666;0;0.43
"717";2016-10-17;261.7;0.18;0;0.28
"718";2016-10-17;262;0.18;0;0.31
"719";2016-10-17;262.3;0.18;0;0.28
"720";2016-10-17;262.8;0.18;0;0.31
"721";2016-10-17;263;0.18;0;1.11
"722";2016-10-17;263.3;0.18;0;0.62
"723";2016-10-17;263.8;0.163714285714288;0;0.25
"724";2016-10-17;264.1;0.18;0;0.34
"725";2016-10-17;264.5;0.156218181818183;0;0.28
"726";2016-10-17;265.1;0.163358490566035;0;0.28
"727";2016-10-17;265.6;0.18;0;0.34
"728";2016-10-17;266.1;0.18;0;0.37
"729";2016-10-17;266.4;0.18;0;0.25
"730";2016-10-17;266.8;0.175714285714281;0;0.28
"731";2016-10-17;267.1;0.162226415094341;0;0.28
"732";2016-10-17;267.4;0.201584905660374;0;0.25
"733";2016-10-17;267.6;0.208270676691725;0;0.25
"734";2016-10-17;268.1;0.18;0;0.19
"735";2016-10-17;268.6;0.210109090909086;0;0.22
"736";2016-10-17;268.9;0.18;0;0.22
"737";2016-10-17;269.4;0.209401709401716;0;0.31
"738";2016-10-17;269.7;0.18;0;0.22
"739";2016-10-17;270.2;0.164326530612247;0;0.25
"740";2016-10-17;270.7;0.18;0;0.28
"741";2016-10-17;271.2;0.18;0;0.25
"742";2016-10-17;271.5;0.163811320754719;0;0.31
"743";2016-10-17;271.7;0.159176470588232;0;0.22
"744";2016-10-17;272.2;0.15929411764706;0;0.22
"745";2016-10-17;272.7;0.17070588235294;0;0.19
"746";2016-10-17;273;0.15;0;0.19
"747";2016-10-17;273.5;0.18;0;0.25
"748";2016-10-17;274;0.160641509433962;0;0.37
"749";2016-10-17;274.3;0.164204081632651;0;0.19
"750";2016-10-17;274.5;0.15;0;0.19
"751";2016-10-17;275;0.171666666666668;0;0.28
"752";2016-10-17;275.3;0.161074766355141;0;0.22
"753";2016-10-17;275.5;0.172040816326531;0;0.19
"754";2016-10-17;275.8;0.15;0;0.25
"755";2016-10-17;276;0.151875000000001;0;0.22
"756";2016-10-17;276.3;0.168510638297869;0;0.19
"757";2016-10-17;276.8;0.15;0;0.25
"758";2016-10-17;277.1;0.16526315789474;0;0.25
"759";2016-10-17;277.6;0.165294117647059;0;0.19
"760";2016-10-17;278.1;0.165849056603773;0;0.25
"761";2016-10-17;278.6;0.168243243243239;0;0.4
"762";2016-10-17;279.1;0.160000000000004;0;0.25
"763";2016-10-17;279.4;0.164016393442625;0;0.22
"764";2016-10-17;279.9;0.15;0;0.22
"765";2016-10-17;280.1;0.15;0;0.31
"766";2016-10-17;280.6;0.15;0;0.49
"767";2016-10-17;281.2;0.162339622641512;0;0.46
"768";2016-10-17;281.7;0.165428571428568;0;0.34
"769";2016-10-17;282.2;0.166254545454547;0;0.43
"770";2016-10-17;282.5;0.15;0;0.25
"771";2016-10-17;283;0.15;0;0.28
"772";2016-10-17;283.4;0.15;0;0.56
"773";2016-10-17;283.7;0.173741258741254;0;0.22
"774";2016-10-17;284;0.201025641025641;0;0.25
"775";2016-10-17;284.3;0.159176470588232;0;0.28
"776";2016-10-17;284.7;0.15;0;0.28
"777";2016-10-17;285;0.15;0;0.43
"778";2016-10-17;285.2;0.15;0;0.28
"779";2016-10-17;285.7;0.15;0;0.34
"780";2016-10-17;286.2;0.175469387755105;0;0.34
"781";2016-10-17;286.5;0.160036363636363;0;0.28
"782";2016-10-17;286.8;0.18;0;0.34
"783";2016-10-17;287.3;0.166754716981129;0;0.34
"784";2016-10-17;287.6;0.168688524590167;0;0.37
"785";2016-10-17;288;0.18;0;0.34
"786";2016-10-17;288.3;0.168846153846154;0;0.31
"787";2016-10-17;288.8;0.18;0;0.22
"788";2016-10-17;289.3;0.18;0;0.25
"789";2016-10-17;289.6;0.18;0;0.25
"790";2016-10-17;290.1;0.18;0;0.25
"791";2016-10-17;290.6;0.168339622641508;0;0.28
"792";2016-10-17;291.1;0.160909090909095;0;0.25
"793";2016-10-17;291.6;0.159130434782611;0;1.02
"794";2016-10-17;291.9;0.197704918032786;0;0.31
"795";2016-10-17;292.4;0.162934782608692;0;0.34
"796";2016-10-17;292.7;0.18;0;0.31
"797";2016-10-17;293.1;0.18;0;0.4
"798";2016-10-17;293.4;0.18;0;0.31
"799";2016-10-17;293.9;0.169529411764706;0;0.37
"800";2016-10-17;294.2;0.165764705882351;0;0.56
"801";2016-10-17;294.7;0.18;0;0.34
"802";2016-10-17;295.2;0.18;0;0.31
"803";2016-10-17;295.7;0.205714285714288;0;0.49
"804";2016-10-17;296.2;0.18;0;0.83
"805";2016-10-17;296.5;0.18;0;0.89
"806";2016-10-17;296.7;0.18;0;1.05
"807";2016-10-17;297.2;0.18;0;0.93
"808";2016-10-17;297.5;0.18;0;1.05
"809";2016-10-17;298;0.18;0;0.99
"810";2016-10-17;298.5;0.18;0;1.05
"811";2016-10-17;299;0.200363636363634;0;1.05
"812";2016-10-17;299.5;0.210069930069926;0;1.14
"813";2016-10-17;299.8;0.18;0;1.08
"814";2016-10-17;300;0.189594594594597;0;1.14
"815";2016-10-17;300.3;0.206607142857144;0;1.2
"816";2016-10-17;300.6;0.18;0;1.08
"817";2016-10-17;301.1;0.200945945945943;0;1.26
"818";2016-10-17;301.3;0.188411214953274;0;1.14
"819";2016-10-17;301.8;0.18;0;1.17
"820";2016-10-17;302.1;0.198122448979599;0;1.48
"821";2016-10-17;302.3;0.22;0;1.17
"822";2016-10-17;302.6;0.206264150943394;0;1.57
"823";2016-10-17;302.8;0.18;0;1.08
"824";2016-10-17;303.1;0.18;0;1.33
"825";2016-10-17;303.4;0.18;0;1.14
"826";2016-10-17;303.6;0.191639344262298;0;1.2
"827";2016-10-17;304.1;0.18;0;1.33
"828";2016-10-17;304.6;0.192264957264957;0;1.17
"829";2016-10-17;305.2;0.201551020408164;0;1.2
"830";2016-10-17;305.7;0.18;0;1.08
"831";2016-12-15;0.3;3.52;402.8;0.83
"832";2016-12-15;0.6;3.52;149.22;0.59
"833";2016-12-15;0.9;4.11;136.02;0.56
"834";2016-12-15;1.4;3.43;112.31;0.59
"835";2016-12-15;1.6;3.36333333333333;101.05;0.56
"836";2016-12-15;2.1;3.62;86.19;0.62
"837";2016-12-15;2.6;3.74666666666667;74.78;0.65
"838";2016-12-15;2.9;3.66666666666667;70.01;0.68
"839";2016-12-15;3.1;3.572;65.52;0.62
"840";2016-12-15;3.4;3.368;62.13;0.59
"841";2016-12-15;3.7;2.87;60.11;0.49
"842";2016-12-15;3.9;2.85;57.53;0.74
"843";2016-12-15;4.4;2.74333333333333;52.71;0.65
"844";2016-12-15;4.7;2.88333333333333;50.37;0.68
"845";2016-12-15;4.9;2.8525;48.21;0.52
"846";2016-12-15;5.4;2.54;43.89;0.71
"847";2016-12-15;5.7;2.364;41.75;0.59
"848";2016-12-15;6;2.16;39.95;0.62
"849";2016-12-15;6.5;2.01;36.6;0.59
"850";2016-12-15;7;1.91;33.35;0.56
"851";2016-12-15;7.2;1.83;31.76;0.83
"852";2016-12-15;7.5;1.75;30.2;0.52
"853";2016-12-15;8;1.834;27.71;0.62
"854";2016-12-15;8.3;1.57;26.27;0.56
"855";2016-12-15;8.5;1.67666666666667;25.07;0.46
"856";2016-12-15;9;1.602;22.82;0.52
"857";2016-12-15;9.6;1.39;20.78;0.71
"858";2016-12-15;9.8;1.438;19.8;0.65
"859";2016-12-15;10.3;1.35;17.99;0.52
"860";2016-12-15;10.6;1.39;17.12;0.52
"861";2016-12-15;10.8;1.29;16.36;0.52
"862";2016-12-15;11.1;1.14;15.56;0.62
"863";2016-12-15;11.6;1.16;14.2;0.68
"864";2016-12-15;12.1;1.098;12.92;0.65
"865";2016-12-15;12.3;1.08;12.31;0.68
"866";2016-12-15;12.6;1.04;11.77;0.77
"867";2016-12-15;12.9;1.08;11.2;0.43
"868";2016-12-15;13.4;1.05;10.21;0.8
"869";2016-12-15;13.9;1.01;9.33;0.68
"870";2016-12-15;14.1;0.99;8.88;0.52
"871";2016-12-15;14.4;1.002;8.48;0.71
"872";2016-12-15;14.7;1.02;8.1;0.56
"873";2016-12-15;15.2;0.93;7.38;0.52
"874";2016-12-15;15.4;0.95;7.05;0.71
"875";2016-12-15;15.9;0.984;6.4;0.65
"876";2016-12-15;16.4;0.916666666666667;5.89;0.52
"877";2016-12-15;16.7;0.93;5.65;0.62
"878";2016-12-15;17;0.93;5.36;0.52
"879";2016-12-15;17.5;1.155;4.87;0.56
"880";2016-12-15;18;0.89;4.44;0.8
"881";2016-12-15;18.5;1.02;4.06;0.59
"882";2016-12-15;19;0.96;3.7;0.74
"883";2016-12-15;19.3;0.93;3.55;0.68
"884";2016-12-15;19.5;0.863333333333334;3.38;0.56
"885";2016-12-15;20;0.916666666666667;3.1;0.52
"886";2016-12-15;20.3;0.878;2.96;0.68
"887";2016-12-15;20.5;0.826;2.83;0.77
"888";2016-12-15;21.1;0.68;2.58;0.56
"889";2016-12-15;21.6;0.68;2.37;0.56
"890";2016-12-15;21.8;0.7;2.27;0.43
"891";2016-12-15;22.1;0.698;2.17;0.49
"892";2016-12-15;22.6;0.68;2;0.65
"893";2016-12-15;23.1;0.704;1.84;0.49
"894";2016-12-15;23.6;0.638;1.7;0.43
"895";2016-12-15;24.1;0.596;1.57;0.43
"896";2016-12-15;24.4;0.56;1.51;0.34
"897";2016-12-15;24.9;0.6;1.41;0.34
"898";2016-12-15;25.2;0.608;1.36;0.31
"899";2016-12-15;25.4;0.596;1.31;0.31
"900";2016-12-15;25.9;0.52;1.23;0.28
"901";2016-12-15;26.2;0.52;1.19;0.34
"902";2016-12-15;26.4;0.5;1.15;0.28
"903";2016-12-15;26.7;0.466;1.12;0.34
"904";2016-12-15;26.9;0.442;1.08;0.28
"905";2016-12-15;27.2;0.43;1.05;0.28
"906";2016-12-15;27.7;0.440000000000001;0.99;0.25
"907";2016-12-15;28;0.424;0.96;0.25
"908";2016-12-15;28.2;0.448;0.93;0.31
"909";2016-12-15;28.5;0.4;0.91;0.22
"910";2016-12-15;29;0.466;0.85;0.25
"911";2016-12-15;29.2;0.442;0.83;0.28
"912";2016-12-15;29.5;0.43;0.81;0.22
"913";2016-12-15;30;0.406;0.76;0.22
"914";2016-12-15;30.3;0.43;0.74;0.25
"915";2016-12-15;30.5;0.47;0.72;0.31
"916";2016-12-15;31;0.4;0.68;0.25
"917";2016-12-15;31.3;0.4;0.66;0.22
"918";2016-12-15;31.8;0.424;0.62;0.22
"919";2016-12-15;32.1;0.46;0.6;0.22
"920";2016-12-15;32.6;0.49;0.57;0.28
"921";2016-12-15;33.1;0.37;0.54;0.22
"922";2016-12-15;33.6;0.41;0.51;0.25
"923";2016-12-15;34.1;0.43;0.48;0.19
"924";2016-12-15;34.6;0.56;0.45;0.22
"925";2016-12-15;34.9;0.43;0.44;0.22
"926";2016-12-15;35.4;0.34;0.42;0.25
"927";2016-12-15;35.9;0.415;0.39;0.22
"928";2016-12-15;36.4;0.43;0.37;0.28
"929";2016-12-15;36.7;0.394;0.36;0.22
"930";2016-12-15;37.2;0.37;0.34;0.22
"931";2016-12-15;37.4;0.4;0.33;0.19
"932";2016-12-15;37.9;0.415;0.31;0.19
"933";2016-12-15;38.5;0.34;0.3;0.22
"934";2016-12-15;38.7;0.32;0.29;0.22
"935";2016-12-15;39.2;0.330000000000001;0.27;0.19
"936";2016-12-15;39.7;0.322;0.26;0.22
"937";2016-12-15;40;0.358;0.25;0.22
"938";2016-12-15;40.5;0.322;0.24;0.22
"939";2016-12-15;40.8;0.28;0.23;0.19
"940";2016-12-15;41;0.28;0.23;0.19
"941";2016-12-15;41.3;0.28;0.22;0.19
"942";2016-12-15;41.5;0.28;0.21;0.19
"943";2016-12-15;42;0.25;0.2;0.22
"944";2016-12-15;42.3;0.297999999999999;0.2;0.19
"945";2016-12-15;42.6;0.37;0.19;0.22
"946";2016-12-15;43.1;0.238;0.18;0.19
"947";2016-12-15;43.6;0.22;0.17;0.22
"948";2016-12-15;43.8;0.22;0.17;0.22
"949";2016-12-15;44.3;0.244;0.16;0.22
"950";2016-12-15;44.6;0.23;0.15;0.22
"951";2016-12-15;45.1;0.23;0.15;0.22
"952";2016-12-15;45.4;0.22;0.14;0.25
"953";2016-12-15;45.9;0.22;0.14;0.22
"954";2016-12-15;46.4;0.28;0.13;0.25
"955";2016-12-15;46.9;0.204;0.12;0.25
"956";2016-12-15;47.4;0.206666666666666;0.12;0.19
"957";2016-12-15;47.7;0.22;0.11;0.19
"958";2016-12-15;47.9;0.22;0.11;0.22
"959";2016-12-15;48.4;0.22;0.1;0.22
"960";2016-12-15;48.7;0.22;0.1;0.25
"961";2016-12-15;49.2;0.193333333333333;0.1;0.22
"962";2016-12-15;49.5;0.22;0.09;0.25
"963";2016-12-15;49.7;0.204;0.09;0.28
"964";2016-12-15;50;0.18;0.09;0.22
"965";2016-12-15;50.5;0.18;0.08;0.22
"966";2016-12-15;51;0.208;0.08;0.22
"967";2016-12-15;51.3;0.25;0.08;0.25
"968";2016-12-15;51.5;0.203333333333333;0.08;0.22
"969";2016-12-15;52;0.212;0.07;0.19
"970";2016-12-15;52.3;0.204;0.07;0.22
"971";2016-12-15;52.5;0.188;0.07;0.25
"972";2016-12-15;53;0.17;0.07;0.22
"973";2016-12-15;53.3;0.18;0.06;0.25
"974";2016-12-15;53.6;0.18;0.06;0.25
"975";2016-12-15;53.8;0.16;0.06;0.25
"976";2016-12-15;54.3;0.15;0.06;0.22
"977";2016-12-15;54.9;0.168;0.05;0.25
"978";2016-12-15;55.1;0.18;0.05;0.31
"979";2016-12-15;55.6;0.173333333333333;0.05;0.25
"980";2016-12-15;55.9;0.177999999999999;0.05;0.25
"981";2016-12-15;56.1;0.206;0.05;0.28
"982";2016-12-15;56.4;0.204;0.05;0.28
"983";2016-12-15;56.6;0.188;0.05;0.28
"984";2016-12-15;56.9;0.15;0.04;0.28
"985";2016-12-15;57.4;0.14;0.04;0.25
"986";2016-12-15;57.7;0.162;0.04;0.25
"987";2016-12-15;57.9;0.174;0.04;0.37
"988";2016-12-15;58.2;0.15;0.04;0.25
"989";2016-12-15;58.7;0.12;0.04;0.22
"990";2016-12-15;59.2;0.12;0.03;0.19
"991";2016-12-15;59.5;0.12;0.03;0.25
"992";2016-12-15;60;0.15;0.03;0.22
"993";2016-12-15;60.5;0.22;0.03;0.19
"994";2016-12-15;60.7;0.186666666666666;0.03;0.25
"995";2016-12-15;61;0.136666666666667;0.03;0.22
"996";2016-12-15;61.5;0.12;0.03;0.22
"997";2016-12-15;61.8;0.108;0.03;0.19
"998";2016-12-15;62;0.0960000000000001;0.03;0.28
"999";2016-12-15;62.5;0.114;0.03;0.19
"1000";2016-12-15;62.8;0.12;0.02;0.19
"1001";2016-12-15;63;0.12;0.02;0.15
"1002";2016-12-15;63.3;0.12;0.02;0.22
"1003";2016-12-15;63.8;0.18;0.02;0.22
"1004";2016-12-15;64.1;0.12;0.02;0.25
"1005";2016-12-15;64.6;0.09;0.02;0.19
"1006";2016-12-15;65.1;0.0780000000000007;0.02;0.25
"1007";2016-12-15;65.4;0.06;0.02;0.19
"1008";2016-12-15;65.8;0.09;0.02;0.22
"1009";2016-12-15;66.1;0.09;0.02;0.19
"1010";2016-12-15;66.4;0.06;0.02;0.19
"1011";2016-12-15;66.6;0.03;0.02;0.22
"1012";2016-12-15;67.1;0.06;0.02;0.22
"1013";2016-12-15;67.4;0.03;0.02;0.22
"1014";2016-12-15;67.9;0.03;0.01;0.22
"1015";2016-12-15;68.4;0.03;0.01;0.15
"1016";2016-12-15;68.9;0.06;0.01;0.15
"1017";2016-12-15;69.2;0.06;0.01;0.22
"1018";2016-12-15;69.4;0.06;0.01;0.19
"1019";2016-12-15;69.7;0.03;0.01;0.19
"1020";2016-12-15;70.2;0.06;0.01;0.22
"1021";2016-12-15;70.5;0.03;0.01;0.19
"1022";2016-12-15;71;0.03;0.01;0.19
"1023";2016-12-15;71.5;0.03;0.01;0.19
"1024";2016-12-15;72;0.03;0.01;0.15
"1025";2016-12-15;72.5;0.06;0.01;0.25
"1026";2016-12-15;73;0.03;0.01;0.19
"1027";2016-12-15;73.5;0.06;0.01;0.19
"1028";2016-12-15;73.8;0.06;0.01;0.22
"1029";2016-12-15;74.1;0.03;0.01;0.25
"1030";2016-12-15;74.6;0.03;0.01;0.22
"1031";2016-12-15;74.8;0.03;0.01;0.19
"1032";2016-12-15;75.1;0.03;0.01;0.22
"1033";2016-12-15;75.3;0.03;0.01;0.19
"1034";2016-12-15;75.8;0.03;0.01;0.22
"1035";2016-12-15;76.1;0.03;0.01;0.22
"1036";2016-12-15;76.6;0.03;0.01;0.19
"1037";2016-12-15;76.9;0.06;0.01;0.25
"1038";2016-12-15;77.1;0.03;0.01;0.19
"1039";2016-12-15;77.4;0.03;0.01;0.19
"1040";2016-12-15;77.6;0.03;0.01;0.22
"1041";2016-12-15;77.9;0.06;0.01;0.22
"1042";2016-12-15;78.2;0.03;0.01;0.19
"1043";2016-12-15;78.6;0.03;0;0.19
"1044";2016-12-15;78.9;0.06;0;0.15
"1045";2016-12-15;79.2;0.03;0;0.22
"1046";2016-12-15;79.4;0.03;0;0.22
"1047";2016-12-15;79.7;0.03;0;0.19
"1048";2016-12-15;80.2;0.03;0;0.19
"1049";2016-12-15;80.4;0.03;0;0.15
"1050";2016-12-15;80.7;0.03;0;0.19
"1051";2016-12-15;81.2;0.06;0;0.19
"1052";2016-12-15;81.5;0.06;0;0.19
"1053";2016-12-15;81.7;0.06;0;0.15
"1054";2016-12-15;82;0.03;0;0.19
"1055";2016-12-15;82.3;0.03;0;0.22
"1056";2016-12-15;82.8;0.03;0;0.25
"1057";2016-12-15;83;0.03;0;0.15
"1058";2016-12-15;83.5;0.03;0;0.19
"1059";2016-12-15;84;0.03;0;0.28
"1060";2016-12-15;84.5;0.03;0;0.22
"1061";2016-12-15;84.8;0.03;0;0.19
"1062";2016-12-15;85.1;0.06;0;0.15
"1063";2016-12-15;85.6;0.06;0;0.19
"1064";2016-12-15;85.8;0.03;0;0.22
"1065";2016-12-15;86.3;0.03;0;0.25
"1066";2016-12-15;86.8;0.06;0;0.22
"1067";2016-12-15;87.1;0.03;0;0.28
"1068";2016-12-15;87.6;0.03;0;0.19
"1069";2016-12-15;87.9;0.06;0;0.19
"1070";2016-12-15;88.1;0.03;0;0.22
"1071";2016-12-15;88.6;0.03;0;0.34
"1072";2016-12-15;88.9;0.06;0;0.15
"1073";2016-12-15;89.1;0.06;0;0.22
"1074";2016-12-15;89.4;0.03;0;0.25
