"";"date";"profondeur";"Chl_a"
"55044";2020-06-15;13.868;5.22
"55045";2020-06-15;14.143;5.19
"55046";2020-06-15;14.378;5.86
"55047";2020-06-15;14.643;6.67
"55048";2020-06-15;14.888;6.48
"55049";2020-06-15;15.143;6.2
"55050";2020-06-15;15.398;6.57
"55051";2020-06-15;15.653;6.67
"55052";2020-06-15;15.908;6.85
"55053";2020-06-15;16.183;6.57
"55054";2020-06-15;16.438;6.64
"55055";2020-06-15;16.683;6.51
"55056";2020-06-15;16.948;6.64
"55057";2020-06-15;17.192;6.95
"55058";2020-06-15;17.447;7.19
"55059";2020-06-15;17.723;6.85
"55060";2020-06-15;17.957;6.67
"55061";2020-06-15;18.243;6.98
"55062";2020-06-15;18.477;7.01
"55063";2020-06-15;18.732;6.73
"55064";2020-06-15;18.977;5.09
"55065";2020-06-15;19.242;5.37
"55066";2020-06-15;19.507;7.07
"55067";2020-06-15;19.752;6.24
"55068";2020-06-15;20.017;5.71
"55069";2020-06-15;20.262;5.99
"55070";2020-06-15;20.527;5.34
"55071";2020-06-15;20.782;4.85
"55072";2020-06-15;21.057;5.43
"55073";2020-06-15;21.292;4.75
"55074";2020-06-15;21.536;5.03
"55075";2020-06-15;21.822;4.97
"55076";2020-06-15;22.046;5.31
"55077";2020-06-15;22.332;4.88
"55078";2020-06-15;22.577;5.09
"55079";2020-06-15;22.842;5.15
"55080";2020-06-15;23.086;4.69
"55081";2020-06-15;23.331;4.48
"55082";2020-06-15;23.586;5.34
"55083";2020-06-15;23.851;4.26
"55084";2020-06-15;24.106;4.2
"55085";2020-06-15;24.361;3.27
"55086";2020-06-15;24.606;2.5
"55087";2020-06-15;24.871;2.16
"55088";2020-06-15;25.146;2.19
"55089";2020-06-15;25.381;1.91
"55090";2020-06-15;25.666;2.01
"55091";2020-06-15;25.891;1.73
"55092";2020-06-15;26.156;1.88
"55093";2020-06-15;26.4;1.7
"55094";2020-06-15;26.666;1.6
"55095";2020-06-15;26.921;1.64
"55096";2020-06-15;27.175;1.3
"55097";2020-06-15;27.43;1.17
"55098";2020-06-15;27.695;1.14
"55099";2020-06-15;27.94;1.27
"55100";2020-06-15;28.195;1.2
"55101";2020-06-15;28.45;1.51
"55102";2020-06-15;28.736;1.6
"55103";2020-06-15;28.97;1.39
"55104";2020-06-15;29.225;1.42
"55105";2020-06-15;29.47;1.3
"55106";2020-06-15;29.735;1.23
"55107";2020-06-15;29.98;1.33
"56188";2020-06-30;0.235;0.15
"56189";2020-06-30;0.489;0.25
"56190";2020-06-30;0.765;0.28
"56191";2020-06-30;1.01;0.31
"56192";2020-06-30;1.275;0.31
"56193";2020-06-30;1.519;0.31
"56194";2020-06-30;1.764;0.34
"56195";2020-06-30;2.019;0.34
"56196";2020-06-30;2.284;0.37
"56197";2020-06-30;2.529;0.37
"56198";2020-06-30;2.794;0.43
"56199";2020-06-30;3.039;0.4
"56200";2020-06-30;3.314;0.43
"56201";2020-06-30;3.559;0.46
"56202";2020-06-30;3.834;0.49
"56203";2020-06-30;4.079;0.52
"56204";2020-06-30;4.324;0.56
"56205";2020-06-30;4.579;0.59
"56206";2020-06-30;4.833;0.59
"56207";2020-06-30;5.099;0.74
"56208";2020-06-30;5.364;0.77
"56209";2020-06-30;5.598;0.74
"56210";2020-06-30;5.874;0.83
"56211";2020-06-30;6.118;0.83
"56212";2020-06-30;6.383;0.83
"56213";2020-06-30;6.628;0.86
"56214";2020-06-30;6.883;0.93
"56215";2020-06-30;7.138;0.96
"56216";2020-06-30;7.393;0.99
"56217";2020-06-30;7.648;1.05
"56218";2020-06-30;7.913;1.11
"56219";2020-06-30;8.168;1.02
"56220";2020-06-30;8.443;1.05
"56221";2020-06-30;8.668;1.2
"56222";2020-06-30;8.943;1.23
"56223";2020-06-30;9.188;1.3
"56224";2020-06-30;9.443;1.45
"56225";2020-06-30;9.697;1.48
"56226";2020-06-30;9.973;1.42
"56227";2020-06-30;10.207;1.51
"56228";2020-06-30;10.462;1.54
"56229";2020-06-30;10.727;1.82
"56230";2020-06-30;10.982;1.73
"56231";2020-06-30;11.227;1.94
"56232";2020-06-30;11.492;1.91
"56233";2020-06-30;11.747;2.44
"56234";2020-06-30;12.012;2.56
"56235";2020-06-30;12.257;2.87
"56236";2020-06-30;12.502;2.99
"56237";2020-06-30;12.767;3.3
"56238";2020-06-30;13.022;3.21
"56239";2020-06-30;13.287;3.06
"56240";2020-06-30;13.532;3.55
"56241";2020-06-30;13.787;3.02
"56242";2020-06-30;14.062;3.46
"56243";2020-06-30;14.307;3.64
"56244";2020-06-30;14.562;4.26
"56245";2020-06-30;14.827;4.26
"56246";2020-06-30;15.061;3.7
"56247";2020-06-30;15.326;3.95
"56248";2020-06-30;15.591;3.67
"56249";2020-06-30;15.857;4.66
"56250";2020-06-30;16.112;4.6
"56251";2020-06-30;16.346;5.56
"56252";2020-06-30;16.601;5.71
"56253";2020-06-30;16.856;6.3
"56254";2020-06-30;17.111;8.46
"56255";2020-06-30;17.386;10.74
"56256";2020-06-30;17.641;11.58
"56257";2020-06-30;17.886;12.75
"56258";2020-06-30;18.161;13.3
"56259";2020-06-30;18.406;13.37
"56260";2020-06-30;18.651;11.51
"56261";2020-06-30;18.906;12.75
"56262";2020-06-30;19.16;13.12
"56263";2020-06-30;19.426;15.65
"56264";2020-06-30;19.691;17.87
"56265";2020-06-30;19.946;22.1
"56266";2020-06-30;20.18;23.43
"56267";2020-06-30;20.456;28.61
"56268";2020-06-30;20.7;25.9
"56269";2020-06-30;20.965;25.47
"56270";2020-06-30;21.21;24.32
"56271";2020-06-30;21.465;20.5
"56272";2020-06-30;21.72;22.01
"56273";2020-06-30;21.985;15.13
"56274";2020-06-30;22.24;11.61
"56275";2020-06-30;22.505;8.15
"56276";2020-06-30;22.74;4.69
"56277";2020-06-30;23.015;3.52
"56278";2020-06-30;23.25;2.81
"56279";2020-06-30;23.504;3.09
"56280";2020-06-30;23.77;2.72
"56281";2020-06-30;24.045;2.47
"56282";2020-06-30;24.29;2.75
"56283";2020-06-30;24.534;2.72
"56284";2020-06-30;24.789;2.41
"56285";2020-06-30;25.054;2.5
"56286";2020-06-30;25.299;2.84
"56287";2020-06-30;25.574;2.44
"56288";2020-06-30;25.819;2.56
"56289";2020-06-30;26.064;2.38
"56290";2020-06-30;26.339;2.56
"56291";2020-06-30;26.584;2.62
"56292";2020-06-30;26.859;2.59
"56293";2020-06-30;27.094;3.21
"56294";2020-06-30;27.369;2.72
"56295";2020-06-30;27.604;2.72
"56296";2020-06-30;27.859;3.27
"56297";2020-06-30;28.134;3.61
"56298";2020-06-30;28.379;3.36
"56299";2020-06-30;28.623;3.92
"56300";2020-06-30;28.909;3.7
"56301";2020-06-30;29.133;3.95
"56302";2020-06-30;29.398;3.98
"56303";2020-06-30;29.674;3.86
"56304";2020-06-30;29.908;4.51
"57379";2020-07-20;0.184;0.37
"57380";2020-07-20;0.224;0.43
"57381";2020-07-20;0.489;0.37
"57382";2020-07-20;0.765;0.4
"57383";2020-07-20;1.01;0.4
"57384";2020-07-20;1.254;0.46
"57385";2020-07-20;1.54;0.52
"57386";2020-07-20;1.774;0.52
"57387";2020-07-20;2.009;0.59
"57388";2020-07-20;2.274;0.59
"57389";2020-07-20;2.529;0.65
"57390";2020-07-20;2.784;0.71
"57391";2020-07-20;3.039;0.74
"57392";2020-07-20;3.304;0.77
"57393";2020-07-20;3.549;0.83
"57394";2020-07-20;3.824;0.86
"57395";2020-07-20;4.099;0.99
"57396";2020-07-20;4.313;0.96
"57397";2020-07-20;4.568;0.86
"57398";2020-07-20;4.833;0.99
"57399";2020-07-20;5.088;1.02
"57400";2020-07-20;5.354;1.17
"57401";2020-07-20;5.608;1.08
"57402";2020-07-20;5.874;1.2
"57403";2020-07-20;6.108;1.23
"57404";2020-07-20;6.383;1.33
"57405";2020-07-20;6.628;1.3
"57406";2020-07-20;6.873;1.39
"57407";2020-07-20;7.138;1.6
"57408";2020-07-20;7.393;1.64
"57409";2020-07-20;7.638;1.7
"57410";2020-07-20;7.903;1.85
"57411";2020-07-20;8.148;1.94
"57412";2020-07-20;8.433;1.94
"57413";2020-07-20;8.668;1.85
"57414";2020-07-20;8.923;1.91
"57415";2020-07-20;9.188;1.82
"57416";2020-07-20;9.432;1.82
"57417";2020-07-20;9.697;1.7
"57418";2020-07-20;9.942;1.85
"57419";2020-07-20;10.207;1.94
"57420";2020-07-20;10.472;1.88
"57421";2020-07-20;10.707;1.82
"57422";2020-07-20;10.993;1.7
"57423";2020-07-20;11.237;1.85
"57424";2020-07-20;11.492;1.79
"57425";2020-07-20;11.737;1.94
"57426";2020-07-20;12.022;2.1
"57427";2020-07-20;12.257;2.16
"57428";2020-07-20;12.502;2.1
"57429";2020-07-20;12.777;2.22
"57430";2020-07-20;13.022;2.16
"57431";2020-07-20;13.267;2.31
"57432";2020-07-20;13.521;2.04
"57433";2020-07-20;13.797;2.5
"57434";2020-07-20;14.031;3.02
"57435";2020-07-20;14.296;3.58
"57436";2020-07-20;14.562;2.96
"57437";2020-07-20;14.806;3.21
"57438";2020-07-20;15.061;2.65
"57439";2020-07-20;15.337;2.59
"57440";2020-07-20;15.571;2.87
"57441";2020-07-20;15.846;3.09
"57442";2020-07-20;16.101;2.93
"57443";2020-07-20;16.336;3.18
"57444";2020-07-20;16.591;4.38
"57445";2020-07-20;16.856;3.83
"57446";2020-07-20;17.111;3.58
"57447";2020-07-20;17.386;3.67
"57448";2020-07-20;17.621;3.86
"57449";2020-07-20;17.876;3.95
"57450";2020-07-20;18.151;4.75
"57451";2020-07-20;18.385;4.29
"57452";2020-07-20;18.64;4.38
"57453";2020-07-20;18.895;4.23
"57454";2020-07-20;19.191;3.36
"57455";2020-07-20;19.415;3.86
"57456";2020-07-20;19.66;4.07
"57457";2020-07-20;19.935;3.4
"57458";2020-07-20;20.18;3.43
"57459";2020-07-20;20.445;3.89
"57460";2020-07-20;20.69;3.18
"57461";2020-07-20;20.965;3.58
"57462";2020-07-20;21.22;4.35
"57463";2020-07-20;21.465;5.49
"57464";2020-07-20;21.71;4.91
"57465";2020-07-20;21.975;4.26
"57466";2020-07-20;22.22;4.75
"57467";2020-07-20;22.526;3.92
"57468";2020-07-20;22.729;3.49
"57469";2020-07-20;23.025;3.67
"57470";2020-07-20;23.26;4.04
"57471";2020-07-20;23.504;4.17
"57472";2020-07-20;23.78;4.07
"57473";2020-07-20;24.035;3.77
"57474";2020-07-20;24.29;4.51
"57475";2020-07-20;24.534;4.2
"57476";2020-07-20;24.789;3.98
"57477";2020-07-20;25.034;3.58
"57478";2020-07-20;25.32;3.52
"57479";2020-07-20;25.544;3.43
"57480";2020-07-20;25.819;3.8
"57481";2020-07-20;26.054;3.33
"57482";2020-07-20;26.319;3.12
"57483";2020-07-20;26.574;3.58
"57484";2020-07-20;26.829;3.77
"57485";2020-07-20;27.094;3.83
"57486";2020-07-20;27.339;3.8
"57487";2020-07-20;27.624;3.43
"57488";2020-07-20;27.848;4.11
"57489";2020-07-20;28.124;3.95
"57490";2020-07-20;28.368;4.48
"57491";2020-07-20;28.613;3.73
"57492";2020-07-20;28.878;3.18
"57493";2020-07-20;29.133;2.87
"57494";2020-07-20;29.388;3.33
"57495";2020-07-20;29.643;2.96
"57496";2020-07-20;29.908;3.18
"58581";2020-08-04;0.245;3.15
"58582";2020-08-04;0.337;3.15
"58583";2020-08-04;0.632;3.21
"58584";2020-08-04;0.867;3.06
"58585";2020-08-04;1.091;3.3
"58586";2020-08-04;1.407;3.4
"58587";2020-08-04;1.581;3.49
"58588";2020-08-04;1.927;3.58
"58589";2020-08-04;2.141;3.52
"58590";2020-08-04;2.356;3.46
"58591";2020-08-04;2.61;3.61
"58592";2020-08-04;2.876;3.77
"58593";2020-08-04;3.141;3.86
"58594";2020-08-04;3.365;3.64
"58595";2020-08-04;3.671;3.83
"58596";2020-08-04;3.875;3.8
"58597";2020-08-04;4.16;3.7
"58598";2020-08-04;4.385;3.98
"58599";2020-08-04;4.691;4.41
"58600";2020-08-04;4.956;4.04
"58601";2020-08-04;5.16;3.83
"58602";2020-08-04;5.435;3.86
"58603";2020-08-04;5.69;3.98
"58604";2020-08-04;5.935;4.01
"58605";2020-08-04;6.2;3.89
"58606";2020-08-04;6.434;3.86
"58607";2020-08-04;6.72;3.86
"58608";2020-08-04;6.954;4.23
"58609";2020-08-04;7.209;4.2
"58610";2020-08-04;7.485;4.6
"58611";2020-08-04;7.719;7.9
"58612";2020-08-04;7.984;6.73
"58613";2020-08-04;8.29;6.42
"58614";2020-08-04;8.566;6.08
"58615";2020-08-04;8.759;5.8
"58616";2020-08-04;9.045;5.62
"58617";2020-08-04;9.3;5.71
"58618";2020-08-04;9.514;4.94
"58619";2020-08-04;9.789;4.75
"58620";2020-08-04;10.014;4.44
"58621";2020-08-04;10.289;4.35
"58622";2020-08-04;10.564;4.38
"58623";2020-08-04;10.829;4.41
"58624";2020-08-04;11.064;4.23
"58625";2020-08-04;11.339;4.66
"58626";2020-08-04;11.604;5.03
"58627";2020-08-04;11.839;5
"58628";2020-08-04;12.073;4.97
"58629";2020-08-04;12.328;4.72
"58630";2020-08-04;12.604;4.04
"58631";2020-08-04;12.828;4.04
"58632";2020-08-04;13.093;4.14
"58633";2020-08-04;13.409;3.95
"58634";2020-08-04;13.603;3.89
"58635";2020-08-04;13.919;3.77
"58636";2020-08-04;14.133;3.77
"58637";2020-08-04;14.398;3.8
"58638";2020-08-04;14.674;3.83
"58639";2020-08-04;14.929;3.61
"58640";2020-08-04;15.143;3.95
"58641";2020-08-04;15.388;3.83
"58642";2020-08-04;15.714;3.61
"58643";2020-08-04;15.969;3.4
"58644";2020-08-04;16.244;3.7
"58645";2020-08-04;16.417;3.58
"58646";2020-08-04;16.672;3.61
"58647";2020-08-04;16.927;3.24
"58648";2020-08-04;17.213;3.06
"58649";2020-08-04;17.437;3.27
"58650";2020-08-04;17.702;3.3
"58651";2020-08-04;17.957;3.3
"58652";2020-08-04;18.253;3.3
"58653";2020-08-04;18.518;3.83
"58654";2020-08-04;18.742;3.64
"58655";2020-08-04;18.987;3.12
"58656";2020-08-04;19.283;3.12
"58657";2020-08-04;19.528;2.99
"58658";2020-08-04;19.752;3.24
"58659";2020-08-04;20.027;3.77
"58660";2020-08-04;20.272;3.83
"58661";2020-08-04;20.527;4.41
"58662";2020-08-04;20.772;4.63
"58663";2020-08-04;21.078;4.54
"58664";2020-08-04;21.332;4.38
"58665";2020-08-04;21.547;5.06
"58666";2020-08-04;21.853;5.06
"58667";2020-08-04;22.046;5.22
"58668";2020-08-04;22.362;5.49
"58669";2020-08-04;22.577;4.72
"58670";2020-08-04;22.811;3.73
"58671";2020-08-04;23.076;3.52
"58672";2020-08-04;23.321;3.27
"58673";2020-08-04;23.576;3.15
"58674";2020-08-04;23.851;2.87
"58675";2020-08-04;24.137;2.96
"58676";2020-08-04;24.381;2.87
"58677";2020-08-04;24.677;2.96
"58678";2020-08-04;24.85;2.93
"58679";2020-08-04;25.136;2.84
"58680";2020-08-04;25.391;2.75
"58681";2020-08-04;25.625;2.65
"58682";2020-08-04;25.901;2.07
"58683";2020-08-04;26.197;2.47
"58684";2020-08-04;26.431;2.22
"58685";2020-08-04;26.645;2.44
"58686";2020-08-04;26.931;2.35
"58687";2020-08-04;27.216;2.01
"58688";2020-08-04;27.451;1.7
"58689";2020-08-04;27.695;1.64
"58690";2020-08-04;27.981;1.6
"58691";2020-08-04;28.287;1.6
"58692";2020-08-04;28.44;1.57
"58693";2020-08-04;28.695;1.6
"58694";2020-08-04;28.98;1.67
"58695";2020-08-04;29.215;1.57
"58696";2020-08-04;29.521;1.76
"58697";2020-08-04;29.735;2.07
"58698";2020-08-04;29.99;1.76
"59786";2020-08-20;0.061;0.93
"59787";2020-08-20;0.112;0.86
"59788";2020-08-20;0.377;1.02
"59789";2020-08-20;0.632;1.05
"59790";2020-08-20;0.938;1.17
"59791";2020-08-20;1.142;1.3
"59792";2020-08-20;1.397;1.36
"59793";2020-08-20;1.652;1.6
"59794";2020-08-20;1.907;2.01
"59795";2020-08-20;2.162;1.91
"59796";2020-08-20;2.417;2.04
"59797";2020-08-20;2.682;2.19
"59798";2020-08-20;2.927;2.38
"59799";2020-08-20;3.212;2.84
"59800";2020-08-20;3.436;3.46
"59801";2020-08-20;3.712;3.64
"59802";2020-08-20;3.967;2.72
"59803";2020-08-20;4.211;2.31
"59804";2020-08-20;4.466;2.1
"59805";2020-08-20;4.752;2.16
"59806";2020-08-20;5.017;2.13
"59807";2020-08-20;5.241;2.38
"59808";2020-08-20;5.496;2.41
"59809";2020-08-20;5.751;2.9
"59810";2020-08-20;6.006;3.67
"59811";2020-08-20;6.261;4.57
"59812";2020-08-20;6.506;4.51
"59813";2020-08-20;6.771;4.91
"59814";2020-08-20;7.016;4.38
"59815";2020-08-20;7.301;4.88
"59816";2020-08-20;7.536;4.04
"59817";2020-08-20;7.801;4.23
"59818";2020-08-20;8.056;3.55
"59819";2020-08-20;8.3;3.24
"59820";2020-08-20;8.555;3.12
"59821";2020-08-20;8.81;3.02
"59822";2020-08-20;9.096;3.15
"59823";2020-08-20;9.351;3.33
"59824";2020-08-20;9.606;3.52
"59825";2020-08-20;9.861;3.43
"59826";2020-08-20;10.095;4.01
"59827";2020-08-20;10.36;4.01
"59828";2020-08-20;10.615;4.07
"59829";2020-08-20;10.87;4.17
"59830";2020-08-20;11.145;3.64
"59831";2020-08-20;11.39;3.89
"59832";2020-08-20;11.655;3.33
"59833";2020-08-20;11.89;2.9
"59834";2020-08-20;12.145;2.87
"59835";2020-08-20;12.4;2.62
"59836";2020-08-20;12.644;2.44
"59837";2020-08-20;12.899;2.25
"59838";2020-08-20;13.165;2.16
"59839";2020-08-20;13.44;2.19
"59840";2020-08-20;13.695;2.41
"59841";2020-08-20;13.919;2.28
"59842";2020-08-20;14.184;2.04
"59843";2020-08-20;14.439;2.1
"59844";2020-08-20;14.694;2.19
"59845";2020-08-20;14.969;2.16
"59846";2020-08-20;15.224;2.25
"59847";2020-08-20;15.469;2.19
"59848";2020-08-20;15.724;1.98
"59849";2020-08-20;15.979;2.07
"59850";2020-08-20;16.244;1.79
"59851";2020-08-20;16.489;1.7
"59852";2020-08-20;16.764;1.73
"59853";2020-08-20;16.999;1.7
"59854";2020-08-20;17.264;1.54
"59855";2020-08-20;17.519;1.6
"59856";2020-08-20;17.774;1.88
"59857";2020-08-20;18.018;2.41
"59858";2020-08-20;18.284;2.04
"59859";2020-08-20;18.528;2.04
"59860";2020-08-20;18.793;2.31
"59861";2020-08-20;19.048;2.22
"59862";2020-08-20;19.324;1.94
"59863";2020-08-20;19.579;2.1
"59864";2020-08-20;19.823;2.16
"59865";2020-08-20;20.068;2.28
"59866";2020-08-20;20.333;2.16
"59867";2020-08-20;20.578;2.07
"59868";2020-08-20;20.843;1.94
"59869";2020-08-20;21.098;2.31
"59870";2020-08-20;21.353;2.16
"59871";2020-08-20;21.598;1.94
"59872";2020-08-20;21.863;2.04
"59873";2020-08-20;22.128;1.94
"59874";2020-08-20;22.373;1.91
"59875";2020-08-20;22.627;1.94
"59876";2020-08-20;22.882;1.79
"59877";2020-08-20;23.137;1.85
"59878";2020-08-20;23.392;2.13
"59879";2020-08-20;23.647;2.1
"59880";2020-08-20;23.902;2.07
"59881";2020-08-20;24.157;2.16
"59882";2020-08-20;24.412;2.04
"59883";2020-08-20;24.677;2.04
"59884";2020-08-20;24.922;2.22
"59885";2020-08-20;25.187;2.07
"59886";2020-08-20;25.462;2.04
"59887";2020-08-20;25.717;2.31
"59888";2020-08-20;25.962;2.35
"59889";2020-08-20;26.227;2.22
"59890";2020-08-20;26.472;2.04
"59891";2020-08-20;26.717;2.31
"59892";2020-08-20;26.992;2.41
"59893";2020-08-20;27.237;1.98
"59894";2020-08-20;27.481;2.22
"59895";2020-08-20;27.746;2.35
"59896";2020-08-20;28.001;2.1
"59897";2020-08-20;28.277;2.1
"59898";2020-08-20;28.532;2.13
"59899";2020-08-20;28.787;1.85
"59900";2020-08-20;29.021;1.91
"59901";2020-08-20;29.286;1.85
"59902";2020-08-20;29.531;1.76
"59903";2020-08-20;29.806;1.54
"60981";2020-09-09;0.255;0.93
"60982";2020-09-09;0.489;0.89
"60983";2020-09-09;0.755;0.89
"60984";2020-09-09;1.01;1.02
"60985";2020-09-09;1.275;1.14
"60986";2020-09-09;1.519;1.51
"60987";2020-09-09;1.774;1.82
"60988";2020-09-09;2.039;1.98
"60989";2020-09-09;2.284;2.19
"60990";2020-09-09;2.539;2.5
"60991";2020-09-09;2.804;2.53
"60992";2020-09-09;3.039;2.53
"60993";2020-09-09;3.294;2.81
"60994";2020-09-09;3.559;3.36
"60995";2020-09-09;3.824;3.12
"60996";2020-09-09;4.069;3.3
"60997";2020-09-09;4.313;3.86
"60998";2020-09-09;4.579;4.2
"60999";2020-09-09;4.854;4.14
"61000";2020-09-09;5.119;4.23
"61001";2020-09-09;5.354;4.44
"61002";2020-09-09;5.608;4.44
"61003";2020-09-09;5.874;4.41
"61004";2020-09-09;6.139;4.35
"61005";2020-09-09;6.373;4.48
"61006";2020-09-09;6.628;4.23
"61007";2020-09-09;6.873;4.69
"61008";2020-09-09;7.158;4.32
"61009";2020-09-09;7.403;5.06
"61010";2020-09-09;7.658;4.54
"61011";2020-09-09;7.913;4.69
"61012";2020-09-09;8.158;4.07
"61013";2020-09-09;8.443;4.01
"61014";2020-09-09;8.678;4.14
"61015";2020-09-09;8.933;3.86
"61016";2020-09-09;9.188;3.98
"61017";2020-09-09;9.432;3.46
"61018";2020-09-09;9.708;3.77
"61019";2020-09-09;9.952;3.4
"61020";2020-09-09;10.207;3.21
"61021";2020-09-09;10.472;3.21
"61022";2020-09-09;10.738;3.49
"61023";2020-09-09;10.982;4.01
"61024";2020-09-09;11.247;3.46
"61025";2020-09-09;11.502;3.27
"61026";2020-09-09;11.747;3.4
"61027";2020-09-09;11.992;3.73
"61028";2020-09-09;12.267;4.26
"61029";2020-09-09;12.502;3.67
"61030";2020-09-09;12.767;3.77
"61031";2020-09-09;13.022;3.49
"61032";2020-09-09;13.267;3.49
"61033";2020-09-09;13.542;3.86
"61034";2020-09-09;13.776;4.26
"61035";2020-09-09;14.052;3.92
"61036";2020-09-09;14.317;3.61
"61037";2020-09-09;14.551;3.86
"61038";2020-09-09;14.816;3.95
"61039";2020-09-09;15.061;3.73
"61040";2020-09-09;15.377;3.58
"61041";2020-09-09;15.581;3.21
"61042";2020-09-09;15.836;3.52
"61043";2020-09-09;16.091;3.24
"61044";2020-09-09;16.366;3.02
"61045";2020-09-09;16.601;3.33
"61046";2020-09-09;16.876;3.21
"61047";2020-09-09;17.131;3.02
"61048";2020-09-09;17.376;2.96
"61049";2020-09-09;17.641;2.78
"61050";2020-09-09;17.896;3.06
"61051";2020-09-09;18.141;3.33
"61052";2020-09-09;18.416;3.18
"61053";2020-09-09;18.651;3.4
"61054";2020-09-09;18.895;3.3
"61055";2020-09-09;19.191;3.33
"61056";2020-09-09;19.415;3.46
"61057";2020-09-09;19.701;3.49
"61058";2020-09-09;19.946;3.64
"61059";2020-09-09;20.18;3.64
"61060";2020-09-09;20.466;4.23
"61061";2020-09-09;20.721;4.26
"61062";2020-09-09;20.945;4.6
"61063";2020-09-09;21.22;3.73
"61064";2020-09-09;21.475;2.72
"61065";2020-09-09;21.74;2.69
"61066";2020-09-09;21.975;2.44
"61067";2020-09-09;22.23;1.73
"61068";2020-09-09;22.485;1.54
"61069";2020-09-09;22.74;1.51
"61070";2020-09-09;22.995;1.6
"61071";2020-09-09;23.25;1.36
"61072";2020-09-09;23.515;1.23
"61073";2020-09-09;23.77;1.14
"61074";2020-09-09;24.025;1.11
"61075";2020-09-09;24.279;1.17
"61076";2020-09-09;24.555;0.99
"61077";2020-09-09;24.799;1.23
"61078";2020-09-09;25.044;1.17
"61079";2020-09-09;25.299;1.11
"61080";2020-09-09;25.564;1.2
"61081";2020-09-09;25.819;1.11
"61082";2020-09-09;26.084;1.17
"61083";2020-09-09;26.319;1.14
"61084";2020-09-09;26.594;1.27
"61085";2020-09-09;26.859;1.05
"61086";2020-09-09;27.104;1.17
"61087";2020-09-09;27.339;1.3
"61088";2020-09-09;27.624;1.14
"61089";2020-09-09;27.859;1.39
"61090";2020-09-09;28.124;1.23
"61091";2020-09-09;28.368;1.2
"61092";2020-09-09;28.644;1.14
"61093";2020-09-09;28.878;1.05
"61094";2020-09-09;29.143;1.11
"61095";2020-09-09;29.388;1.05
"61096";2020-09-09;29.664;1.17
"61097";2020-09-09;29.918;1.14
"62184";2020-09-23;0.184;1.17
"62185";2020-09-23;0.449;1.14
"62186";2020-09-23;0.683;1.2
"62187";2020-09-23;0.938;1.45
"62188";2020-09-23;1.203;1.7
"62189";2020-09-23;1.448;1.7
"62190";2020-09-23;1.713;1.88
"62191";2020-09-23;1.968;2.1
"62192";2020-09-23;2.213;2.31
"62193";2020-09-23;2.478;2.69
"62194";2020-09-23;2.733;2.99
"62195";2020-09-23;2.978;3.12
"62196";2020-09-23;3.243;3.61
"62197";2020-09-23;3.487;4.07
"62198";2020-09-23;3.753;4.23
"62199";2020-09-23;4.007;4.66
"62200";2020-09-23;4.273;4.91
"62201";2020-09-23;4.517;5.4
"62202";2020-09-23;4.793;5.62
"62203";2020-09-23;5.027;5.96
"62204";2020-09-23;5.313;6.02
"62205";2020-09-23;5.547;6.17
"62206";2020-09-23;5.812;5.77
"62207";2020-09-23;6.047;5.86
"62208";2020-09-23;6.322;5.43
"62209";2020-09-23;6.567;5.62
"62210";2020-09-23;6.852;5.53
"62211";2020-09-23;7.087;5.15
"62212";2020-09-23;7.393;5.28
"62213";2020-09-23;7.587;4.97
"62214";2020-09-23;7.882;5.09
"62215";2020-09-23;8.097;5.25
"62216";2020-09-23;8.372;5.46
"62217";2020-09-23;8.606;4.97
"62218";2020-09-23;8.892;5.19
"62219";2020-09-23;9.116;5.93
"62220";2020-09-23;9.381;6.36
"62221";2020-09-23;9.636;6.85
"62222";2020-09-23;9.901;7.9
"62223";2020-09-23;10.146;8.06
